0986,RISEN,NONE,7
0987,FLAGS,NONE,7
0988,KNELT,NONE,7
0989,FIBER,NONE,7
0990,ROOFS,NONE,7
0991,FREED,NONE,7
0992,ARMOR,NONE,7
0993,PILES,NONE,7
0994,AIMED,NONE,7
0995,ALGAE,NONE,7
0996,TWIGS,NONE,7
0997,LEMON,NONE,7
0998,DITCH,NONE,7
0999,DRUNK,NONE,7
1000,RESTS,NONE,7
1001,CHILL,NONE,7
1002,SLAIN,NONE,7
1003,PANIC,NONE,7
1004,CORDS,NONE,7
1005,TUNED,NONE,7
1006,CRISP,NONE,7
1007,LEDGE,NONE,7
1008,DIVED,NONE,7
1009,SWAMP,NONE,7
1010,CLUNG,NONE,7
1011,STOLE,NONE,7
1012,MOLDS,NONE,7
1013,YARNS,NONE,7
1014,LIVER,NONE,7
1015,GAUGE,NONE,7
1016,BREED,NONE,7
1017,STOOL,NONE,7
1018,GULLS,NONE,7
1019,AWOKE,NONE,7
1020,GROSS,NONE,7
1021,DIARY,NONE,7
1022,RAILS,NONE,7
1023,BELLY,NONE,7
1024,TREND,NONE,7
1025,FLASK,NONE,7
1026,STAKE,NONE,7
1027,FRIED,NONE,7
1028,DRAWS,NONE,7
1029,ACTOR,NONE,7
1030,HANDY,NONE,7
1031,BOWLS,NONE,7
1032,HASTE,NONE,7
1033,SCOPE,NONE,7
1034,DEALS,NONE,7
1035,KNOTS,NONE,7
1036,MOONS,NONE,7
1037,ESSAY,NONE,7
1038,THUMP,NONE,7
1039,HANGS,NONE,7
1040,BLISS,NONE,7
1041,DEALT,NONE,7
1042,GAINS,NONE,7
1043,BOMBS,NONE,7
1044,CLOWN,NONE,7
1045,PALMS,NONE,7
1046,CONES,NONE,7
1047,ROAST,NONE,7
1048,TIDAL,NONE,7
1049,BORED,NONE,7
1050,CHANT,NONE,7
1051,ACIDS,NONE,7
1052,DOUGH,NONE,7
1053,CAMPS,NONE,7
1054,SWORE,NONE,7
1055,LOVER,NONE,7
1056,HOOKS,NONE,7
1057,MALES,NONE,7
1058,COCOA,NONE,7
1059,PUNCH,NONE,7
1060,AWARD,NONE,7
1061,REINS,NONE,7
1062,NINTH,NONE,7
1063,NOSES,NONE,7
1064,LINKS,NONE,7
1065,DRAIN,NONE,7
1066,FILLS,NONE,7
1067,NYLON,NONE,7
1068,LUNAR,NONE,7
1069,PULSE,NONE,7
1070,FLOWN,NONE,7
1071,ELBOW,NONE,7
1072,FATAL,NONE,7
1073,SITES,NONE,7
1074,MOTHS,NONE,7
1075,MEATS,NONE,7
1076,FOXES,NONE,7
1077,MINED,NONE,7
1078,ATTIC,NONE,7
1079,FIERY,NONE,7
1080,MOUNT,NONE,7
1081,USAGE,NONE,7
1082,SWEAR,NONE,7
1083,SNOWY,NONE,7
1084,RUSTY,NONE,7
1085,SCARE,NONE,7
1086,TRAPS,NONE,7
1087,RELAX,NONE,7
1088,REACT,NONE,7
1089,VALID,NONE,7
1090,ROBIN,NONE,7
1091,CEASE,NONE,7
1092,GILLS,NONE,7
1093,PRIOR,NONE,7
1094,SAFER,NONE,7
1095,POLIO,NONE,7
1096,LOYAL,NONE,7
1097,SWELL,NONE,7
1098,SALTY,NONE,7
1099,MARSH,NONE,7
1100,VAGUE,NONE,7
1101,WEAVE,NONE,7
1102,MOUND,NONE,7
1103,SEALS,NONE,7
1104,MULES,NONE,7
1105,VIRUS,NONE,7
1106,SCOUT,NONE,7
1107,ACUTE,NONE,7
1108,WINDY,NONE,7
1109,STOUT,NONE,7
1110,FOLDS,NONE,7
1111,SEIZE,NONE,7
1112,HILLY,NONE,7
1113,JOINS,NONE,7
1114,PLUCK,NONE,7
1115,STACK,NONE,7
1116,LORDS,NONE,7
1117,DUNES,NONE,7
1118,BURRO,NONE,7
1119,HAWKS,NONE,7
1120,TROUT,NONE,7
1121,FEEDS,NONE,7
1122,SCARF,NONE,7
1123,HALLS,NONE,7
1124,COALS,NONE,7
1125,TOWEL,NONE,7
1126,SOULS,NONE,7
1127,ELECT,NONE,7
1128,BUGGY,NONE,7
1129,PUMPS,NONE,7
1130,LOANS,NONE,7
1131,SPINS,NONE,7
1132,FILES,NONE,7
1133,OXIDE,NONE,7
1134,PAINS,NONE,7
1135,PHOTO,NONE,7
1136,RIVAL,NONE,7
1137,FLATS,NONE,7
1138,SYRUP,NONE,7
1139,RODEO,NONE,7
1140,SANDS,NONE,7
1141,MOOSE,NONE,7
1142,PINTS,NONE,7
1143,CURLY,NONE,7
1144,COMIC,NONE,7
1145,CLOAK,NONE,7
1146,ONION,NONE,7
1147,CLAMS,NONE,7
1148,SCRAP,NONE,7
1149,DIDST,NONE,7
1150,COUCH,NONE,7
1151,CODES,NONE,7
1152,FAILS,NONE,7
1153,OUNCE,NONE,7
1154,LODGE,NONE,7
1155,GREET,NONE,7
1156,GYPSY,NONE,7
1157,UTTER,NONE,7
1158,PAVED,NONE,7
1159,ZONES,NONE,7
1160,FOURS,NONE,7
1161,ALLEY,NONE,7
1162,TILES,NONE,7
1163,BLESS,NONE,7
1164,CREST,NONE,7
1165,ELDER,NONE,7
1166,KILLS,NONE,7
1167,YEAST,NONE,7
1168,ERECT,NONE,7
1169,BUGLE,NONE,7
1170,MEDAL,NONE,7
1171,ROLES,NONE,7
1172,HOUND,NONE,7
1173,SNAIL,NONE,7
1174,ALTER,NONE,7
1175,ANKLE,NONE,7
1176,RELAY,NONE,7
1177,LOOPS,NONE,7
1178,ZEROS,NONE,7
1179,BITES,NONE,7
1180,MODES,NONE,7
1181,DEBTS,NONE,7
1182,REALM,NONE,7
1183,GLOVE,NONE,7
1184,RAYON,NONE,7
1185,SWIMS,NONE,7
1186,POKED,NONE,7
1187,STRAY,NONE,7
1188,LIFTS,NONE,7
1189,MAKER,NONE,7
1190,LUMPS,NONE,7
1191,GRAZE,NONE,7
1192,DREAD,NONE,7
1193,BARNS,NONE,7
1194,DOCKS,NONE,7
1195,MASTS,NONE,7
1196,POURS,NONE,7
1197,WHARF,NONE,7
1198,CURSE,NONE,7
1199,PLUMP,NONE,7
1200,ROBES,NONE,7
1201,SEEKS,NONE,7
1202,CEDAR,NONE,7
1203,CURLS,NONE,7
1204,JOLLY,NONE,7
1205,MYTHS,NONE,7
1206,CAGES,NONE,7
1207,GLOOM,NONE,7
1208,LOCKS,NONE,7
1209,PEDAL,NONE,7
1210,BEETS,NONE,7
1211,CROWS,NONE,7
1212,ANODE,NONE,7
1213,SLASH,NONE,7
1214,CREEP,NONE,7
1215,ROWED,NONE,7
1216,CHIPS,NONE,7
1217,FISTS,NONE,7
1218,WINES,NONE,7
1219,CARES,NONE,7
1220,VALVE,NONE,7
1221,NEWER,NONE,7
1222,MOTEL,NONE,7
1223,IVORY,NONE,7
1224,NECKS,NONE,7
1225,CLAMP,NONE,7
1226,BARGE,NONE,7
1227,BLUES,NONE,7
1228,ALIEN,NONE,7
1229,FROWN,NONE,7
1230,STRAP,NONE,7
1231,CREWS,NONE,7
1232,SHACK,NONE,7
1233,GONNA,NONE,7
1234,SAVES,NONE,7
1235,STUMP,NONE,7
1236,FERRY,NONE,7
1237,IDOLS,NONE,7
1238,COOKS,NONE,7
1239,JUICY,NONE,7
1240,GLARE,NONE,7
1241,CARTS,NONE,7
1242,ALLOY,NONE,7
1243,BULBS,NONE,7
1244,LAWNS,NONE,7
1245,LASTS,NONE,7
1246,FUELS,NONE,7
1247,ODDLY,NONE,7
1248,CRANE,NONE,7
1249,FILED,NONE,7
1250,WEIRD,NONE,7
1251,SHAWL,NONE,7
1252,SLIPS,NONE,7
1253,TROOP,NONE,7
1254,BOLTS,NONE,7
1255,SUITE,NONE,7
1256,SLEEK,NONE,7
1257,QUILT,NONE,7
1258,TRAMP,NONE,7
1259,BLAZE,NONE,7
1260,ATLAS,NONE,7
1261,ODORS,NONE,7
1262,SCRUB,NONE,7
1263,CRABS,NONE,7
1264,PROBE,NONE,7
1265,LOGIC,NONE,7
1266,ADOBE,NONE,7
1267,EXILE,NONE,7
1268,REBEL,NONE,7
1269,GRIND,NONE,7
1270,STING,NONE,7
1271,SPINE,NONE,7
1272,CLING,NONE,7
1273,DESKS,NONE,7
1274,GROVE,NONE,7
1275,LEAPS,NONE,7
1276,PROSE,NONE,7
1277,LOFTY,NONE,7
1278,AGONY,NONE,7
1279,SNARE,NONE,7
1280,TUSKS,NONE,7
1281,BULLS,NONE,7
1282,MOODS,NONE,7
1283,HUMID,NONE,7
1284,FINER,NONE,7
1285,DIMLY,NONE,7
1286,PLANK,NONE,7
1287,CHINA,NONE,7
1288,PINES,NONE,7
1289,GUILT,NONE,7
1290,SACKS,NONE,7
1291,BRACE,NONE,7
1292,QUOTE,NONE,7
1293,LATHE,NONE,7
1294,GAILY,NONE,7
1295,FONTS,NONE,7
1296,SCALP,NONE,7
1297,ADOPT,NONE,7
1298,FOGGY,NONE,7
1299,FERNS,NONE,7
1300,GRAMS,NONE,7
1301,CLUMP,NONE,7
1302,PERCH,NONE,7
1303,TUMOR,NONE,7
1304,TEENS,NONE,7
1305,CRANK,NONE,7
1306,FABLE,NONE,7
1307,HEDGE,NONE,7
1308,GENES,NONE,7
1309,SOBER,NONE,7
1310,BOAST,NONE,7
1311,TRACT,NONE,7
1312,CIGAR,NONE,7
1313,UNITE,NONE,7
1314,OWING,NONE,7
1315,THIGH,NONE,7
1316,HAIKU,NONE,7
1317,SWISH,NONE,7
1318,DIKES,NONE,7
1319,WEDGE,NONE,7
1320,BOOTH,NONE,7
1321,EASED,NONE,7
1322,FRAIL,NONE,7
1323,COUGH,NONE,7
1324,TOMBS,NONE,7
1325,DARTS,NONE,7
1326,FORTS,NONE,7
1327,CHOIR,NONE,7
1328,POUCH,NONE,7
1329,PINCH,NONE,7
1330,HAIRY,NONE,7
1331,BUYER,NONE,7
1332,TORCH,NONE,7
1333,VIGOR,NONE,7
1334,WALTZ,NONE,7
1335,HEATS,NONE,7
1336,HERBS,NONE,7
1337,USERS,NONE,7
1338,FLINT,NONE,7
1339,CLICK,NONE,7
1340,MADAM,NONE,7
1341,BLEAK,NONE,7
1342,BLUNT,NONE,7
1343,AIDED,NONE,7
1344,LACKS,NONE,7
1345,MASKS,NONE,7
1346,WADED,NONE,7
1347,RISKS,NONE,7
1348,NURSE,NONE,7
1349,CHAOS,NONE,7
1350,SEWED,NONE,7
1351,CURED,NONE,7
1352,AMPLE,NONE,7
1353,LEASE,NONE,7
1354,STEAK,NONE,7
1355,SINKS,NONE,7
1356,MERIT,NONE,7
1357,BLUFF,NONE,7
1358,BATHE,NONE,7
1359,GLEAM,NONE,7
1360,BONUS,NONE,7
1361,COLTS,NONE,7
1362,SHEAR,NONE,7
1363,GLAND,NONE,7
1364,SILKY,NONE,7
1365,SKATE,NONE,7
1366,BIRCH,NONE,7
1367,ANVIL,NONE,7
1368,SLEDS,NONE,7
1369,GROAN,NONE,7
1370,MAIDS,NONE,7
1371,MEETS,NONE,7
1372,SPECK,NONE,7
1373,HYMNS,NONE,7
1374,HINTS,NONE,7
1375,DROWN,NONE,7
1376,BOSOM,NONE,7
1377,SLICK,NONE,7
1378,QUEST,NONE,7
1379,COILS,NONE,7
1380,SPIED,NONE,7
1381,SNOWS,NONE,7
1382,STEAD,NONE,7
1383,SNACK,NONE,7
1384,PLOWS,NONE,7
1385,BLOND,NONE,7
1386,TAMED,NONE,7
1387,THORN,NONE,7
1388,WAITS,NONE,7
1389,GLUED,NONE,7
1390,BANJO,NONE,7
1391,TEASE,NONE,7
1392,ARENA,NONE,7
1393,BULKY,NONE,7
1394,CARVE,NONE,7
1395,STUNT,NONE,7
1396,WARMS,NONE,7
1397,SHADY,NONE,7
1398,RAZOR,NONE,7
1399,FOLLY,NONE,7
1400,LEAFY,NONE,7
1401,NOTCH,NONE,7
1402,FOOLS,NONE,7
1403,OTTER,NONE,7
1404,PEARS,NONE,7
1405,FLUSH,NONE,7
1406,GENUS,NONE,7
1407,ACHED,NONE,7
1408,FIVES,NONE,7
1409,FLAPS,NONE,7
1410,SPOUT,NONE,7
1411,SMOTE,NONE,7
1412,FUMES,NONE,7
1413,ADAPT,NONE,7
1414,CUFFS,NONE,7
1415,TASTY,NONE,7
1416,STOOP,NONE,7
1417,CLIPS,NONE,7
1418,DISKS,NONE,7
1419,SNIFF,NONE,7
1420,LANES,NONE,7
1421,BRISK,NONE,7
1422,IMPLY,NONE,7
1423,DEMON,NONE,7
1424,SUPER,NONE,7
1425,FURRY,NONE,7
1426,RAGED,NONE,7
1427,GROWL,NONE,7
1428,TEXTS,NONE,7
1429,HARDY,NONE,7
1430,STUNG,NONE,7
1431,TYPED,NONE,7
1432,HATES,NONE,7
1433,WISER,NONE,7
1434,TIMID,NONE,7
1435,SERUM,NONE,7
1436,BEAKS,NONE,7
1437,ROTOR,NONE,7
1438,CASTS,NONE,7
1439,BATHS,NONE,7
1440,GLIDE,NONE,7
1441,PLOTS,NONE,7
1442,TRAIT,NONE,7
1443,RESIN,NONE,7
1444,SLUMS,NONE,7
1445,LYRIC,NONE,7
1446,PUFFS,NONE,7
1447,DECKS,NONE,7
1448,BROOD,NONE,7
1449,MOURN,NONE,7
1450,ALOFT,NONE,7
1451,ABUSE,NONE,7
1452,WHIRL,NONE,7
1453,EDGED,NONE,7
1454,OVARY,NONE,7
1455,QUACK,NONE,7
1456,HEAPS,NONE,7
1457,SLANG,NONE,7
1458,AWAIT,NONE,7
1459,CIVIC,NONE,7
1460,SAINT,NONE,7
1461,BEVEL,NONE,7
1462,SONAR,NONE,7
1463,AUNTS,NONE,7
1464,PACKS,NONE,7
1465,FROZE,NONE,7
1466,TONIC,NONE,7
1467,CORPS,NONE,7
1468,SWARM,NONE,7
1469,FRANK,NONE,7
1470,REPAY,NONE,7
1471,GAUNT,NONE,7
1472,WIRED,NONE,7
1473,NIECE,NONE,7
1474,CELLO,NONE,7
1475,NEEDY,NONE,7
1476,CHUCK,NONE,7
1477,STONY,NONE,7
1478,MEDIA,NONE,7
1479,SURGE,NONE,7
1480,HURTS,NONE,7
1481,REPEL,NONE,7
1482,HUSKY,NONE,7
1483,DATED,NONE,7
1484,HUNTS,NONE,7
1485,MISTS,NONE,7
1486,EXERT,NONE,7
1487,DRIES,NONE,7
1488,MATES,NONE,7
1489,SWORN,NONE,7
1490,BAKER,NONE,7
1491,SPICE,NONE,7
1492,OASIS,NONE,7
1493,BOILS,NONE,7
1494,SPURS,NONE,7
1495,DOVES,NONE,7
1496,SNEAK,NONE,7
1497,PACES,NONE,7
1498,COLON,NONE,7
1499,SIEGE,NONE,7
1500,STRUM,NONE,7
1501,DRIER,NONE,7
1502,CACAO,NONE,7
1503,HUMUS,NONE,7
1504,BALES,NONE,7
1505,PIPED,NONE,7
1506,NASTY,NONE,7
1507,RINSE,NONE,7
1508,BOXER,NONE,7
1509,SHRUB,NONE,7
1510,AMUSE,NONE,7
1511,TACKS,NONE,7
1512,CITED,NONE,7
1513,SLUNG,NONE,7
1514,DELTA,NONE,7
1515,LADEN,NONE,7
1516,LARVA,NONE,7
1517,RENTS,NONE,7
1518,YELLS,NONE,7
1519,SPOOL,NONE,7
1520,SPILL,NONE,7
1521,CRUSH,NONE,7
1522,JEWEL,NONE,7
1523,SNAPS,NONE,7
1524,STAIN,NONE,7
1525,KICKS,NONE,7
1526,TYING,NONE,7
1527,SLITS,NONE,7
1528,RATED,NONE,7
1529,EERIE,NONE,7
1530,SMASH,NONE,7
1531,PLUMS,NONE,7
1532,ZEBRA,NONE,7
1533,EARNS,NONE,7
1534,BUSHY,NONE,7
1535,SCARY,NONE,7
1536,SQUAD,NONE,7
1537,TUTOR,NONE,7
1538,SILKS,NONE,7
1539,SLABS,NONE,7
1540,BUMPS,NONE,7
1541,EVILS,NONE,7
1542,FANGS,NONE,7
1543,SNOUT,NONE,7
1544,PERIL,NONE,7
1545,PIVOT,NONE,7
1546,YACHT,NONE,7
1547,LOBBY,NONE,7
1548,JEANS,NONE,7
1549,GRINS,NONE,7
1550,VIOLA,NONE,7
1551,LINER,NONE,7
1552,COMET,NONE,7
1553,SCARS,NONE,7
1554,CHOPS,NONE,7
1555,RAIDS,NONE,7
1556,EATER,NONE,7
1557,SLATE,NONE,7
1558,SKIPS,NONE,7
1559,SOLES,NONE,7
1560,MISTY,NONE,7
1561,URINE,NONE,7
1562,KNOBS,NONE,7
1563,SLEET,NONE,7
1564,HOLLY,NONE,7
1565,PESTS,NONE,7
1566,FORKS,NONE,7
1567,GRILL,NONE,7
1568,TRAYS,NONE,7
1569,PAILS,NONE,7
1570,BORNE,NONE,7
1571,TENOR,NONE,7
1572,WARES,NONE,7
1573,CAROL,NONE,7
1574,WOODY,NONE,7
1575,CANON,NONE,7
1576,WAKES,NONE,7
1577,KITTY,NONE,7
1578,MINER,NONE,7
1579,POLLS,NONE,7
1580,SHAKY,NONE,7
1581,NASAL,NONE,7
1582,SCORN,NONE,7
1583,CHESS,NONE,7
1584,TAXIS,NONE,7
1585,CRATE,NONE,7
1586,SHYLY,NONE,7
1587,TULIP,NONE,7
1588,FORGE,NONE,7
1589,NYMPH,NONE,7
1590,BUDGE,NONE,7
1591,LOWLY,NONE,7
1592,ABIDE,NONE,7
1593,DEPOT,NONE,7
1594,OASES,NONE,7
1595,ASSES,NONE,7
1596,SHEDS,NONE,7
1597,FUDGE,NONE,7
1598,PILLS,NONE,7
1599,RIVET,NONE,7
1600,THINE,NONE,7
1601,GROOM,NONE,7
1602,LANKY,NONE,7
1603,BOOST,NONE,7
1604,BROTH,NONE,7
1605,HEAVE,NONE,7
1606,GRAVY,NONE,7
1607,BEECH,NONE,7
1608,TIMED,NONE,7
1609,QUAIL,NONE,7
1610,INERT,NONE,7
1611,GEARS,NONE,7
1612,CHICK,NONE,7
1613,HINGE,NONE,7
1614,TRASH,NONE,7
1615,CLASH,NONE,7
1616,SIGHS,NONE,7
1617,RENEW,NONE,7
1618,BOUGH,NONE,7
1619,DWARF,NONE,7
1620,SLOWS,NONE,7
1621,QUILL,NONE,7
1622,SHAVE,NONE,7
1623,SPORE,NONE,7
1624,SIXES,NONE,7
1625,CHUNK,NONE,7
1626,MADLY,NONE,7
1627,PACED,NONE,7
1628,BRAID,NONE,7
1629,FUZZY,NONE,7
1630,MOTTO,NONE,7
1631,SPIES,NONE,7
1632,SLACK,NONE,7
1633,MUCUS,NONE,7
1634,MAGMA,NONE,7
1635,AWFUL,NONE,7
1636,DISCS,NONE,7
1637,ERASE,NONE,7
1638,POSED,NONE,7
1639,ASSET,NONE,7
1640,CIDER,NONE,7
1641,TAPER,NONE,7
1642,THEFT,NONE,7
1643,CHURN,NONE,7
1644,SATIN,NONE,7
1645,SLOTS,NONE,7
1646,TAXED,NONE,7
1647,BULLY,NONE,7
1648,SLOTH,NONE,7
1649,SHALE,NONE,7
1650,TREAD,NONE,7
1651,RAKED,NONE,7
1652,CURDS,NONE,7
1653,MANOR,NONE,7
1654,AISLE,NONE,7
1655,BULGE,NONE,7
1656,LOINS,NONE,7
1657,STAIR,NONE,7
1658,TAPES,NONE,7
1659,LEANS,NONE,7
1660,BUNKS,NONE,7
1661,SQUAT,NONE,7
1662,TOWED,NONE,7
1663,LANCE,NONE,7
1664,PANES,NONE,7
1665,SAKES,NONE,7
1666,HEIRS,NONE,7
1667,CASTE,NONE,7
1668,DUMMY,NONE,7
1669,PORES,NONE,7
1670,FAUNA,NONE,7
1671,CROOK,NONE,7
1672,POISE,NONE,7
1673,EPOCH,NONE,7
1674,RISKY,NONE,7
1675,WARNS,NONE,7
1676,FLING,NONE,7
1677,BERRY,NONE,7
1678,GRAPE,NONE,7
1679,FLANK,NONE,7
1680,DRAGS,NONE,7
1681,SQUID,NONE,7
1682,PELTS,NONE,7
1683,ICING,NONE,7
1684,IRONY,NONE,7
1685,IRONS,NONE,7
1686,BARKS,NONE,7
1687,WHOOP,NONE,7
1688,CHOKE,NONE,7
1689,DIETS,NONE,7
1690,WHIPS,NONE,7
1691,TALLY,NONE,7
1692,DOZED,NONE,7
1693,TWINE,NONE,7
1694,KITES,NONE,7
1695,BIKES,NONE,7
1696,TICKS,NONE,7
1697,RIOTS,NONE,7
1698,ROARS,NONE,7
1699,VAULT,NONE,7
1700,LOOMS,NONE,7
1701,SCOLD,NONE,7
1702,BLINK,NONE,7
1703,DANDY,NONE,7
1704,PUPAE,NONE,7
1705,SIEVE,NONE,7
1706,SPIKE,NONE,7
1707,DUCTS,NONE,7
1708,LENDS,NONE,7
1709,PIZZA,NONE,7
1710,BRINK,NONE,7
1711,WIDEN,NONE,7
1712,PLUMB,NONE,7
1713,PAGAN,NONE,7
1714,FEATS,NONE,7
1715,BISON,NONE,7
1716,SOGGY,NONE,7
1717,SCOOP,NONE,7
1718,ARGON,NONE,7
1719,NUDGE,NONE,7
1720,SKIFF,NONE,7
1721,AMBER,NONE,7
1722,SEXES,NONE,7
1723,ROUSE,NONE,7
1724,SALTS,NONE,7
1725,HITCH,NONE,7
1726,EXALT,NONE,7
1727,LEASH,NONE,7
1728,DINED,NONE,7
1729,CHUTE,NONE,7
1730,SNORT,NONE,7
1731,GUSTS,NONE,7
1732,MELON,NONE,7
1733,CHEAT,NONE,7
1734,REEFS,NONE,7
1735,LLAMA,NONE,7
1736,LASSO,NONE,7
1737,DEBUT,NONE,7
1738,QUOTA,NONE,7
1739,OATHS,NONE,7
1740,PRONE,NONE,7
1741,MIXES,NONE,7
1742,RAFTS,NONE,7
1743,DIVES,NONE,7
1744,STALE,NONE,7
1745,INLET,NONE,7
1746,FLICK,NONE,7
1747,PINTO,NONE,7
1748,BROWS,NONE,7
1749,UNTIE,NONE,7
1750,BATCH,NONE,7
1751,GREED,NONE,7
1752,CHORE,NONE,7
1753,STIRS,NONE,7
1754,BLUSH,NONE,7
1755,ONSET,NONE,7
1756,BARBS,NONE,7
1757,VOLTS,NONE,7
1758,BEIGE,NONE,7
1759,SWOOP,NONE,7
1760,PADDY,NONE,7
1761,LACED,NONE,7
1762,SHOVE,NONE,7
1763,JERKY,NONE,7
1764,POPPY,NONE,7
1765,LEAKS,NONE,7
1766,FARES,NONE,7
1767,DODGE,NONE,7
1768,GODLY,NONE,7
1769,SQUAW,NONE,7
1770,AFFIX,NONE,7
1771,BRUTE,NONE,7
1772,NICER,NONE,7
1773,UNDUE,NONE,7
1774,SNARL,NONE,7
1775,MERGE,NONE,7
1776,DOSES,NONE,7
1777,SHOWY,NONE,7
1778,DADDY,NONE,7
1779,ROOST,NONE,7
1780,VASES,NONE,7
1781,SWIRL,NONE,7
1782,PETTY,NONE,7
1783,COLDS,NONE,7
1784,CURRY,NONE,7
1785,COBRA,NONE,7
1786,GENIE,NONE,7
1787,FLARE,NONE,7
1788,MESSY,NONE,7
1789,CORES,NONE,7
1790,SOAKS,NONE,7
1791,RIPEN,NONE,7
1792,WHINE,NONE,7
1793,AMINO,NONE,7
1794,PLAID,NONE,7
1795,SPINY,NONE,7
1796,MOWED,NONE,7
1797,BATON,NONE,7
1798,PEERS,NONE,7
1799,VOWED,NONE,7
1800,PIOUS,NONE,7
1801,SWANS,NONE,7
1802,EXITS,NONE,7
1803,AFOOT,NONE,7
1804,PLUGS,NONE,7
1805,IDIOM,NONE,7
1806,CHILI,NONE,7
1807,RITES,NONE,7
1808,SERFS,NONE,7
1809,CLEFT,NONE,7
1810,BERTH,NONE,7
1811,GRUBS,NONE,7
1812,ANNEX,NONE,7
1813,DIZZY,NONE,7
1814,HASTY,NONE,7
1815,LATCH,NONE,7
1816,WASPS,NONE,7
1817,MIRTH,NONE,7
1818,BARON,NONE,7
1819,PLEAD,NONE,7
1820,ALOOF,NONE,7
1821,AGING,NONE,7
1822,PIXEL,NONE,7
1823,BARED,NONE,7
1824,MUMMY,NONE,7
1825,HOTLY,NONE,7
1826,AUGER,NONE,7
1827,BUDDY,NONE,7
1828,CHAPS,NONE,7
1829,BADGE,NONE,7
1830,STARK,NONE,7
1831,FAIRS,NONE,7
1832,GULLY,NONE,7
1833,MUMPS,NONE,7
1834,EMERY,NONE,7
1835,FILLY,NONE,7
1836,OVENS,NONE,7
1837,DRONE,NONE,7
1838,GAUZE,NONE,7
1839,IDIOT,NONE,7
1840,FUSSY,NONE,7
1841,ANNOY,NONE,7
1842,SHANK,NONE,7
1843,GOUGE,NONE,7
1844,BLEED,NONE,7
1845,ELVES,NONE,7
1846,ROPED,NONE,7
1847,UNFIT,NONE,7
1848,BAGGY,NONE,7
1849,MOWER,NONE,7
1850,SCANT,NONE,7
1851,GRABS,NONE,7
1852,FLEAS,NONE,7
1853,LOUSY,NONE,7
1854,ALBUM,NONE,7
1855,SAWED,NONE,7
1856,COOKY,NONE,7
1857,MURKY,NONE,7
1858,INFER,NONE,7
1859,BURLY,NONE,7
1860,WAGED,NONE,7
1861,DINGY,NONE,7
1862,BRINE,NONE,7
1863,KNEEL,NONE,7
1864,CREAK,NONE,7
1865,VANES,NONE,7
1866,SMOKY,NONE,7
1867,SPURT,NONE,7
1868,COMBS,NONE,7
1869,EASEL,NONE,7
1870,LACES,NONE,7
1871,HUMPS,NONE,7
1872,RUMOR,NONE,7
1873,AROMA,NONE,7
1874,HORDE,NONE,7
1875,SWISS,NONE,7
1876,LEAPT,NONE,7
1877,OPIUM,NONE,7
1878,SLIME,NONE,7
1879,AFIRE,NONE,7
1880,PANSY,NONE,7
1881,MARES,NONE,7
1882,SOAPS,NONE,7
1883,HUSKS,NONE,7
1884,SNIPS,NONE,7
1885,HAZEL,NONE,7
1886,LINED,NONE,7
1887,CAFES,NONE,7
1888,NAIVE,NONE,7
1889,WRAPS,NONE,7
1890,SIZED,NONE,7
1891,PIERS,NONE,7
1892,BESET,NONE,7
1893,AGILE,NONE,7
1894,TONGS,NONE,7
1895,STEED,NONE,7
1896,FRAUD,NONE,7
1897,BOOTY,NONE,7
1898,VALOR,NONE,7
1899,DOWNY,NONE,7
1900,WITTY,NONE,7
1901,MOSSY,NONE,7
1902,PSALM,NONE,7
1903,SCUBA,NONE,7
1904,TOURS,NONE,7
1905,POLKA,NONE,7
1906,MILKY,NONE,7
1907,GAUDY,NONE,7
1908,SHRUG,NONE,7
1909,TUFTS,NONE,7
1910,WILDS,NONE,7
1911,LASER,NONE,7
1912,TRUSS,NONE,7
1913,HARES,NONE,7
1914,CREED,NONE,7
1915,LILAC,NONE,7
1916,SIREN,NONE,7
1917,TARRY,NONE,7
1918,BRIBE,NONE,7
1919,SWINE,NONE,7
1920,MUTED,NONE,7
1921,FLIPS,NONE,7
1922,CURES,NONE,7
1923,SINEW,NONE,7
1924,BOXED,NONE,7
1925,HOOPS,NONE,7
1926,GASPS,NONE,7
1927,HOODS,NONE,7
1928,NICHE,NONE,7
1929,YUCCA,NONE,7
1930,GLOWS,NONE,7
1931,SEWER,NONE,7
1932,WHACK,NONE,7
1933,FUSES,NONE,7
1934,GOWNS,NONE,7
1935,DROOP,NONE,7
1936,BUCKS,NONE,7
1937,PANGS,NONE,7
1938,MAILS,NONE,7
1939,WHISK,NONE,7
1940,HAVEN,NONE,7
1941,CLASP,NONE,7
1942,SLING,NONE,7
1943,STINT,NONE,7
1944,URGES,NONE,7
1945,CHAMP,NONE,7
1946,PIETY,NONE,7
1947,CHIRP,NONE,7
1948,PLEAT,NONE,7
1949,POSSE,NONE,7
1950,SUNUP,NONE,7
1951,MENUS,NONE,7
1952,HOWLS,NONE,7
1953,QUAKE,NONE,7
1954,KNACK,NONE,7
1955,PLAZA,NONE,7
1956,FIEND,NONE,7
1957,CAKED,NONE,7
1958,BANGS,NONE,7
1959,ERUPT,NONE,7
1960,POKER,NONE,7
1961,OLDEN,NONE,7
1962,CRAMP,NONE,7
1963,VOTER,NONE,7
1964,POSES,NONE,7
1965,MANLY,NONE,7
1966,SLUMP,NONE,7
1967,FINED,NONE,7
